text,label,keyword_count,urgency_score,link_count
verify! Click here: http://fake.com,1,2,0.9205268973504976,1
Thanks for your purchase. Visit legit.com,0,0,0.8960117280044618,0
Thanks for your purchase. Visit legit.com,0,0,0.6178400373969914,0
Thanks for your purchase. Visit legit.com,0,0,0.9882306608532402,0
password! Click here: http://fake.com,1,2,0.94628965214174,1
Thanks for your purchase. Visit legit.com,0,0,0.20503532908222083,0
Thanks for your purchase. Visit legit.com,0,0,0.15604087796715002,0
Thanks for your purchase. Visit legit.com,0,0,0.953837844145401,0
Thanks for your purchase. Visit legit.com,0,0,0.46856903253417026,0
Thanks for your purchase. Visit legit.com,0,0,0.22004955038540497,0
Thanks for your purchase. Visit legit.com,0,0,0.4529134025212307,0
Thanks for your purchase. Visit legit.com,0,0,0.5754628946154782,0
Thanks for your purchase. Visit legit.com,0,0,0.9479109823817536,0
Thanks for your purchase. Visit legit.com,0,0,0.848033440447317,0
click here! Click here: http://fake.com,1,2,0.8620660014269126,1
urgent! Click here: http://fake.com,1,2,0.9041729647692424,1
Thanks for your purchase. Visit legit.com,0,0,0.9854570545022943,0
Thanks for your purchase. Visit legit.com,0,0,0.8897458055930301,0
Thanks for your purchase. Visit legit.com,0,0,0.8647448662190977,0
Thanks for your purchase. Visit legit.com,0,0,0.8606201729684454,0
verify! Click here: http://fake.com,1,2,0.9849643203862339,1
urgent! Click here: http://fake.com,1,2,0.9785742504656204,1
Thanks for your purchase. Visit legit.com,0,0,0.31919189132973136,0
password! Click here: http://fake.com,1,2,0.9266042439076037,1
password! Click here: http://fake.com,1,2,0.9959601990264688,1
password! Click here: http://fake.com,1,2,0.8497115414033481,1
password! Click here: http://fake.com,1,2,0.9287070956571462,1
click here! Click here: http://fake.com,1,2,0.8544508718768933,1
Thanks for your purchase. Visit legit.com,0,0,0.8264195458405064,0
Thanks for your purchase. Visit legit.com,0,0,0.8620528679108749,0
Thanks for your purchase. Visit legit.com,0,0,0.16482399915730273,0
verify! Click here: http://fake.com,1,2,0.8768739351468693,1
password! Click here: http://fake.com,1,2,0.80725925568215,1
password! Click here: http://fake.com,1,2,0.9089028089218428,1
Thanks for your purchase. Visit legit.com,0,0,0.473946800983155,0
Thanks for your purchase. Visit legit.com,0,0,0.4303280580594273,0
Thanks for your purchase. Visit legit.com,0,0,0.37827333937850516,0
Thanks for your purchase. Visit legit.com,0,0,0.22943779258231795,0
Thanks for your purchase. Visit legit.com,0,0,0.7623773839043451,0
Thanks for your purchase. Visit legit.com,0,0,0.12331117673107551,0
Thanks for your purchase. Visit legit.com,0,0,0.30267687540272215,0
Thanks for your purchase. Visit legit.com,0,0,0.87078383997278,0
Thanks for your purchase. Visit legit.com,0,0,0.3177576185568375,0
Thanks for your purchase. Visit legit.com,0,0,0.9128894556614211,0
Thanks for your purchase. Visit legit.com,0,0,0.577135288259122,0
Thanks for your purchase. Visit legit.com,0,0,0.6725303275953087,0
Thanks for your purchase. Visit legit.com,0,0,0.7742336713128364,0
suspended! Click here: http://fake.com,1,2,0.9196091644934047,1
password! Click here: http://fake.com,1,2,0.8179887742509669,1
password! Click here: http://fake.com,1,2,0.8690887218921028,1
Thanks for your purchase. Visit legit.com,0,0,0.42975340004332474,0
Thanks for your purchase. Visit legit.com,0,0,0.49549805316593887,0
Thanks for your purchase. Visit legit.com,0,0,0.9786444403933359,0
click here! Click here: http://fake.com,1,2,0.9835298160043717,1
suspended! Click here: http://fake.com,1,2,0.88478990145483,1
password! Click here: http://fake.com,1,2,0.8360386773799748,1
click here! Click here: http://fake.com,1,2,0.8654691082798034,1
Thanks for your purchase. Visit legit.com,0,0,0.792085600158766,0
verify! Click here: http://fake.com,1,2,0.954713075039033,1
Thanks for your purchase. Visit legit.com,0,0,0.6616179947026575,0
Thanks for your purchase. Visit legit.com,0,0,0.4447394315650752,0
verify! Click here: http://fake.com,1,2,0.9875474939790845,1
Thanks for your purchase. Visit legit.com,0,0,0.6450208093276854,0
click here! Click here: http://fake.com,1,2,0.8467023717186529,1
Thanks for your purchase. Visit legit.com,0,0,0.44826497156596357,0
Thanks for your purchase. Visit legit.com,0,0,0.4434482961844528,0
Thanks for your purchase. Visit legit.com,0,0,0.39998603364871776,0
Thanks for your purchase. Visit legit.com,0,0,0.6539395774083918,0
password! Click here: http://fake.com,1,2,0.9020854392254439,1
verify! Click here: http://fake.com,1,2,0.9731525459793655,1
Thanks for your purchase. Visit legit.com,0,0,0.9345360932142736,0
verify! Click here: http://fake.com,1,2,0.9173916870307747,1
password! Click here: http://fake.com,1,2,0.8928450332378398,1
suspended! Click here: http://fake.com,1,2,0.9532463324407434,1
Thanks for your purchase. Visit legit.com,0,0,0.24986683948047522,0
Thanks for your purchase. Visit legit.com,0,0,0.22779298533722478,0
Thanks for your purchase. Visit legit.com,0,0,0.19825273157885998,0
Thanks for your purchase. Visit legit.com,0,0,0.6463000008803522,0
Thanks for your purchase. Visit legit.com,0,0,0.3504111603977276,0
Thanks for your purchase. Visit legit.com,0,0,0.8257521704149423,0
Thanks for your purchase. Visit legit.com,0,0,0.7649282036450228,0
Thanks for your purchase. Visit legit.com,0,0,0.22949773691980524,0
suspended! Click here: http://fake.com,1,2,0.9669191477256635,1
Thanks for your purchase. Visit legit.com,0,0,0.8325244959094761,0
Thanks for your purchase. Visit legit.com,0,0,0.9203941434746559,0
click here! Click here: http://fake.com,1,2,0.9826069276164954,1
Thanks for your purchase. Visit legit.com,0,0,0.3728912232006132,0
password! Click here: http://fake.com,1,2,0.9687384806876134,1
urgent! Click here: http://fake.com,1,2,0.9630475432278645,1
Thanks for your purchase. Visit legit.com,0,0,0.6590476866479554,0
Thanks for your purchase. Visit legit.com,0,0,0.9914113066633763,0
Thanks for your purchase. Visit legit.com,0,0,0.925147518142102,0
Thanks for your purchase. Visit legit.com,0,0,0.3978805827142474,0
Thanks for your purchase. Visit legit.com,0,0,0.44589629958733124,0
urgent! Click here: http://fake.com,1,2,0.939854959067078,1
password! Click here: http://fake.com,1,2,0.9232867846013044,1
Thanks for your purchase. Visit legit.com,0,0,0.5527397047281066,0
Thanks for your purchase. Visit legit.com,0,0,0.5205257633296186,0
password! Click here: http://fake.com,1,2,0.8244821613373134,1
Thanks for your purchase. Visit legit.com,0,0,0.635994352365268,0
Thanks for your purchase. Visit legit.com,0,0,0.2966233879175173,0
Thanks for your purchase. Visit legit.com,0,0,0.7889126025221775,0
password! Click here: http://fake.com,1,2,0.8003659894299368,1
password! Click here: http://fake.com,1,2,0.8067460214915438,1
Thanks for your purchase. Visit legit.com,0,0,0.972573904575898,0
Thanks for your purchase. Visit legit.com,0,0,0.3535773205075665,0
Thanks for your purchase. Visit legit.com,0,0,0.15668011718796976,0
Thanks for your purchase. Visit legit.com,0,0,0.6117149378261927,0
urgent! Click here: http://fake.com,1,2,0.8291410504978408,1
verify! Click here: http://fake.com,1,2,0.9658504983040916,1
urgent! Click here: http://fake.com,1,2,0.9203619617713962,1
Thanks for your purchase. Visit legit.com,0,0,0.8710244229939079,0
Thanks for your purchase. Visit legit.com,0,0,0.8438494260709071,0
Thanks for your purchase. Visit legit.com,0,0,0.32707642668277426,0
Thanks for your purchase. Visit legit.com,0,0,0.3734988111737396,0
password! Click here: http://fake.com,1,2,0.8264222802727335,1
Thanks for your purchase. Visit legit.com,0,0,0.9436964760886988,0
suspended! Click here: http://fake.com,1,2,0.8252619853244111,1
password! Click here: http://fake.com,1,2,0.8832375321867392,1
Thanks for your purchase. Visit legit.com,0,0,0.49484039399542046,0
Thanks for your purchase. Visit legit.com,0,0,0.601110529226962,0
Thanks for your purchase. Visit legit.com,0,0,0.8706666779190742,0
verify! Click here: http://fake.com,1,2,0.9895939131088995,1
suspended! Click here: http://fake.com,1,2,0.8082982981543143,1
suspended! Click here: http://fake.com,1,2,0.9693933083415267,1
password! Click here: http://fake.com,1,2,0.8685222740922947,1
suspended! Click here: http://fake.com,1,2,0.8458369821855571,1
Thanks for your purchase. Visit legit.com,0,0,0.8420322396294054,0
suspended! Click here: http://fake.com,1,2,0.953833056424664,1
Thanks for your purchase. Visit legit.com,0,0,0.7839703285261519,0
verify! Click here: http://fake.com,1,2,0.9116898401359979,1
urgent! Click here: http://fake.com,1,2,0.9412758419806083,1
Thanks for your purchase. Visit legit.com,0,0,0.30132348828824274,0
Thanks for your purchase. Visit legit.com,0,0,0.647041394927249,0
Thanks for your purchase. Visit legit.com,0,0,0.6616188459950174,0
click here! Click here: http://fake.com,1,2,0.886618900904068,1
Thanks for your purchase. Visit legit.com,0,0,0.9899231727093861,0
suspended! Click here: http://fake.com,1,2,0.985328393506689,1
Thanks for your purchase. Visit legit.com,0,0,0.563444811628579,0
verify! Click here: http://fake.com,1,2,0.8014840615761301,1
Thanks for your purchase. Visit legit.com,0,0,0.4675479940159306,0
Thanks for your purchase. Visit legit.com,0,0,0.8608482528332159,0
Thanks for your purchase. Visit legit.com,0,0,0.6485514367515229,0
suspended! Click here: http://fake.com,1,2,0.8616646843639463,1
Thanks for your purchase. Visit legit.com,0,0,0.5550216866466627,0
verify! Click here: http://fake.com,1,2,0.9341027197237535,1
urgent! Click here: http://fake.com,1,2,0.8523298026489201,1
suspended! Click here: http://fake.com,1,2,0.901764289698199,1
Thanks for your purchase. Visit legit.com,0,0,0.8736108299300025,0
Thanks for your purchase. Visit legit.com,0,0,0.6854311587503538,0
Thanks for your purchase. Visit legit.com,0,0,0.6625206990383429,0
Thanks for your purchase. Visit legit.com,0,0,0.2324083105608262,0
Thanks for your purchase. Visit legit.com,0,0,0.44746114010655313,0
Thanks for your purchase. Visit legit.com,0,0,0.5712405157533136,0
click here! Click here: http://fake.com,1,2,0.9763000444523239,1
Thanks for your purchase. Visit legit.com,0,0,0.6933718845745565,0
Thanks for your purchase. Visit legit.com,0,0,0.1353680499059232,0
Thanks for your purchase. Visit legit.com,0,0,0.7200933115338793,0
urgent! Click here: http://fake.com,1,2,0.8400431994169004,1
verify! Click here: http://fake.com,1,2,0.9331025165418328,1
Thanks for your purchase. Visit legit.com,0,0,0.8588133763202337,0
password! Click here: http://fake.com,1,2,0.8687787686504733,1
Thanks for your purchase. Visit legit.com,0,0,0.1790705658938631,0
Thanks for your purchase. Visit legit.com,0,0,0.5353210236383071,0
Thanks for your purchase. Visit legit.com,0,0,0.3862057774549603,0
suspended! Click here: http://fake.com,1,2,0.95601427970081,1
Thanks for your purchase. Visit legit.com,0,0,0.9344162074892535,0
Thanks for your purchase. Visit legit.com,0,0,0.8472016875568976,0
password! Click here: http://fake.com,1,2,0.9566565319312902,1
suspended! Click here: http://fake.com,1,2,0.8050582817979267,1
Thanks for your purchase. Visit legit.com,0,0,0.36072641853889464,0
Thanks for your purchase. Visit legit.com,0,0,0.5396225340249418,0
password! Click here: http://fake.com,1,2,0.9947158715521092,1
verify! Click here: http://fake.com,1,2,0.9291331822424689,1
suspended! Click here: http://fake.com,1,2,0.8502012357548747,1
click here! Click here: http://fake.com,1,2,0.9988860358400541,1
Thanks for your purchase. Visit legit.com,0,0,0.6460133915721621,0
Thanks for your purchase. Visit legit.com,0,0,0.38132223297378465,0
Thanks for your purchase. Visit legit.com,0,0,0.9721016867279377,0
Thanks for your purchase. Visit legit.com,0,0,0.3611804459559017,0
Thanks for your purchase. Visit legit.com,0,0,0.2192111117801906,0
Thanks for your purchase. Visit legit.com,0,0,0.8370535368802048,0
urgent! Click here: http://fake.com,1,2,0.9064035638223878,1
click here! Click here: http://fake.com,1,2,0.8591889330476661,1
suspended! Click here: http://fake.com,1,2,0.8411897289434395,1
Thanks for your purchase. Visit legit.com,0,0,0.6975008521098315,0
suspended! Click here: http://fake.com,1,2,0.925677010443501,1
Thanks for your purchase. Visit legit.com,0,0,0.9003499379502397,0
password! Click here: http://fake.com,1,2,0.9929475119203935,1
verify! Click here: http://fake.com,1,2,0.9631592151342278,1
password! Click here: http://fake.com,1,2,0.9455636813021476,1
Thanks for your purchase. Visit legit.com,0,0,0.46526689480151884,0
Thanks for your purchase. Visit legit.com,0,0,0.9580474652779007,0
click here! Click here: http://fake.com,1,2,0.9545612814817312,1
Thanks for your purchase. Visit legit.com,0,0,0.7152227499922388,0
urgent! Click here: http://fake.com,1,2,0.9429297806914303,1
suspended! Click here: http://fake.com,1,2,0.9184049633055444,1
suspended! Click here: http://fake.com,1,2,0.9149909771105713,1
Thanks for your purchase. Visit legit.com,0,0,0.40568079076481334,0
suspended! Click here: http://fake.com,1,2,0.9123098145605757,1
click here! Click here: http://fake.com,1,2,0.8026050560625849,1
Thanks for your purchase. Visit legit.com,0,0,0.9481432282607849,0
Thanks for your purchase. Visit legit.com,0,0,0.8046294876468056,0
Thanks for your purchase. Visit legit.com,0,0,0.5476929881707147,0
Thanks for your purchase. Visit legit.com,0,0,0.8416937114696996,0
verify! Click here: http://fake.com,1,2,0.8803992274757113,1
Thanks for your purchase. Visit legit.com,0,0,0.7861545152705766,0
urgent! Click here: http://fake.com,1,2,0.8748933778261108,1
Thanks for your purchase. Visit legit.com,0,0,0.5638368976702077,0
Thanks for your purchase. Visit legit.com,0,0,0.8747210829989915,0
Thanks for your purchase. Visit legit.com,0,0,0.7134017811664557,0
click here! Click here: http://fake.com,1,2,0.9369276663726214,1
Thanks for your purchase. Visit legit.com,0,0,0.4675793712523604,0
urgent! Click here: http://fake.com,1,2,0.8631197670571149,1
Thanks for your purchase. Visit legit.com,0,0,0.7204067782085913,0
password! Click here: http://fake.com,1,2,0.8304567903526466,1
click here! Click here: http://fake.com,1,2,0.8728389402583768,1
Thanks for your purchase. Visit legit.com,0,0,0.9146279346811903,0
Thanks for your purchase. Visit legit.com,0,0,0.4583343555408972,0
click here! Click here: http://fake.com,1,2,0.8642899036084715,1
verify! Click here: http://fake.com,1,2,0.8187195612253308,1
suspended! Click here: http://fake.com,1,2,0.9387354072903844,1
click here! Click here: http://fake.com,1,2,0.8159885420366718,1
password! Click here: http://fake.com,1,2,0.9898306106696102,1
Thanks for your purchase. Visit legit.com,0,0,0.8337177469626049,0
Thanks for your purchase. Visit legit.com,0,0,0.860058926440557,0
Thanks for your purchase. Visit legit.com,0,0,0.22093265250282126,0
suspended! Click here: http://fake.com,1,2,0.8605935340391663,1
Thanks for your purchase. Visit legit.com,0,0,0.8884039721182757,0
Thanks for your purchase. Visit legit.com,0,0,0.15215109076990174,0
Thanks for your purchase. Visit legit.com,0,0,0.18559843679655263,0
Thanks for your purchase. Visit legit.com,0,0,0.788863995328799,0
password! Click here: http://fake.com,1,2,0.904351287514423,1
Thanks for your purchase. Visit legit.com,0,0,0.8317659857641496,0
Thanks for your purchase. Visit legit.com,0,0,0.8074388887605681,0
Thanks for your purchase. Visit legit.com,0,0,0.11750431824282816,0
verify! Click here: http://fake.com,1,2,0.8497431363957726,1
urgent! Click here: http://fake.com,1,2,0.8380373053820386,1
urgent! Click here: http://fake.com,1,2,0.9933307342655484,1
Thanks for your purchase. Visit legit.com,0,0,0.8919520685858155,0
Thanks for your purchase. Visit legit.com,0,0,0.6614265375287876,0
suspended! Click here: http://fake.com,1,2,0.9630708268300732,1
Thanks for your purchase. Visit legit.com,0,0,0.25407251163147265,0
Thanks for your purchase. Visit legit.com,0,0,0.6365871663092832,0
urgent! Click here: http://fake.com,1,2,0.8249807810648406,1
Thanks for your purchase. Visit legit.com,0,0,0.13569517447684343,0
verify! Click here: http://fake.com,1,2,0.8941718034120878,1
Thanks for your purchase. Visit legit.com,0,0,0.9607663783989252,0
Thanks for your purchase. Visit legit.com,0,0,0.6238863390542876,0
Thanks for your purchase. Visit legit.com,0,0,0.6688657995103322,0
suspended! Click here: http://fake.com,1,2,0.8664539437493091,1
Thanks for your purchase. Visit legit.com,0,0,0.8606011717640449,0
Thanks for your purchase. Visit legit.com,0,0,0.7230104871808787,0
suspended! Click here: http://fake.com,1,2,0.9132444689621297,1
Thanks for your purchase. Visit legit.com,0,0,0.35851981166037594,0
urgent! Click here: http://fake.com,1,2,0.9584472334488537,1
click here! Click here: http://fake.com,1,2,0.8871064883094493,1
Thanks for your purchase. Visit legit.com,0,0,0.2756298428621978,0
password! Click here: http://fake.com,1,2,0.9103293472196096,1
click here! Click here: http://fake.com,1,2,0.9906803892503975,1
password! Click here: http://fake.com,1,2,0.8809835426737611,1
Thanks for your purchase. Visit legit.com,0,0,0.5208133254519672,0
Thanks for your purchase. Visit legit.com,0,0,0.4076931898505035,0
Thanks for your purchase. Visit legit.com,0,0,0.288521588624712,0
suspended! Click here: http://fake.com,1,2,0.8894136618855636,1
Thanks for your purchase. Visit legit.com,0,0,0.5895144707431453,0
click here! Click here: http://fake.com,1,2,0.9110939242020678,1
password! Click here: http://fake.com,1,2,0.889827707428893,1
suspended! Click here: http://fake.com,1,2,0.8762470371314208,1
Thanks for your purchase. Visit legit.com,0,0,0.3623587745010235,0
click here! Click here: http://fake.com,1,2,0.9197739954453683,1
Thanks for your purchase. Visit legit.com,0,0,0.9611434339743525,0
Thanks for your purchase. Visit legit.com,0,0,0.98434899226427,0
click here! Click here: http://fake.com,1,2,0.802199680214092,1
Thanks for your purchase. Visit legit.com,0,0,0.8347720817165478,0
click here! Click here: http://fake.com,1,2,0.8584361998836034,1
Thanks for your purchase. Visit legit.com,0,0,0.5552487434251638,0
urgent! Click here: http://fake.com,1,2,0.8083772060910205,1
urgent! Click here: http://fake.com,1,2,0.8754166347769976,1
suspended! Click here: http://fake.com,1,2,0.8894433479787103,1
verify! Click here: http://fake.com,1,2,0.847089365110333,1
Thanks for your purchase. Visit legit.com,0,0,0.8394001304121932,0
Thanks for your purchase. Visit legit.com,0,0,0.22310500952846746,0
verify! Click here: http://fake.com,1,2,0.9232593333785486,1
click here! Click here: http://fake.com,1,2,0.9985930003638644,1
click here! Click here: http://fake.com,1,2,0.9174383400934234,1
verify! Click here: http://fake.com,1,2,0.8115183657499697,1
click here! Click here: http://fake.com,1,2,0.9377786216064895,1
password! Click here: http://fake.com,1,2,0.9011040237260083,1
Thanks for your purchase. Visit legit.com,0,0,0.19322978916882624,0
Thanks for your purchase. Visit legit.com,0,0,0.33806566897016443,0
password! Click here: http://fake.com,1,2,0.9441865096683822,1
Thanks for your purchase. Visit legit.com,0,0,0.9405090741735723,0
password! Click here: http://fake.com,1,2,0.9091986053067537,1
password! Click here: http://fake.com,1,2,0.9415036742122644,1
Thanks for your purchase. Visit legit.com,0,0,0.21323696494448136,0
Thanks for your purchase. Visit legit.com,0,0,0.5363615682932407,0
urgent! Click here: http://fake.com,1,2,0.9629403518133309,1
Thanks for your purchase. Visit legit.com,0,0,0.6027877107370085,0
suspended! Click here: http://fake.com,1,2,0.8582356335800745,1
Thanks for your purchase. Visit legit.com,0,0,0.7712292196685393,0
click here! Click here: http://fake.com,1,2,0.9350800442839114,1
suspended! Click here: http://fake.com,1,2,0.8107945265101827,1
Thanks for your purchase. Visit legit.com,0,0,0.5602229098600159,0
Thanks for your purchase. Visit legit.com,0,0,0.3723450588178334,0
Thanks for your purchase. Visit legit.com,0,0,0.35366586266754085,0
Thanks for your purchase. Visit legit.com,0,0,0.994075034596416,0
Thanks for your purchase. Visit legit.com,0,0,0.5826968427574954,0
Thanks for your purchase. Visit legit.com,0,0,0.7312328755593531,0
password! Click here: http://fake.com,1,2,0.9700207655645807,1
click here! Click here: http://fake.com,1,2,0.9520912878719733,1
Thanks for your purchase. Visit legit.com,0,0,0.1342834404305757,0
Thanks for your purchase. Visit legit.com,0,0,0.3671165264321481,0
Thanks for your purchase. Visit legit.com,0,0,0.9587716573013072,0
Thanks for your purchase. Visit legit.com,0,0,0.8300148436575763,0
urgent! Click here: http://fake.com,1,2,0.9913759891087941,1
Thanks for your purchase. Visit legit.com,0,0,0.4701852987464531,0
Thanks for your purchase. Visit legit.com,0,0,0.30593041872088494,0
Thanks for your purchase. Visit legit.com,0,0,0.48797669607311633,0
Thanks for your purchase. Visit legit.com,0,0,0.48771824757739746,0
Thanks for your purchase. Visit legit.com,0,0,0.40211689733192413,0
Thanks for your purchase. Visit legit.com,0,0,0.9559018111681147,0
Thanks for your purchase. Visit legit.com,0,0,0.7098087031973885,0
click here! Click here: http://fake.com,1,2,0.9761237664323381,1
Thanks for your purchase. Visit legit.com,0,0,0.8845651791209482,0
Thanks for your purchase. Visit legit.com,0,0,0.6937699854425144,0
Thanks for your purchase. Visit legit.com,0,0,0.16250304344896083,0
Thanks for your purchase. Visit legit.com,0,0,0.1122527325304908,0
verify! Click here: http://fake.com,1,2,0.872992820000716,1
click here! Click here: http://fake.com,1,2,0.8500267914298489,1
urgent! Click here: http://fake.com,1,2,0.9764231374388311,1
click here! Click here: http://fake.com,1,2,0.8029663684909162,1
Thanks for your purchase. Visit legit.com,0,0,0.43735032871944346,0
suspended! Click here: http://fake.com,1,2,0.9836095139762897,1
suspended! Click here: http://fake.com,1,2,0.9384432123688955,1
Thanks for your purchase. Visit legit.com,0,0,0.8987175312139825,0
Thanks for your purchase. Visit legit.com,0,0,0.9518585870618789,0
urgent! Click here: http://fake.com,1,2,0.9871131120404439,1
Thanks for your purchase. Visit legit.com,0,0,0.6875455583998017,0
Thanks for your purchase. Visit legit.com,0,0,0.20089913876957766,0
Thanks for your purchase. Visit legit.com,0,0,0.9934635740279382,0
Thanks for your purchase. Visit legit.com,0,0,0.11503998436395366,0
Thanks for your purchase. Visit legit.com,0,0,0.6531819692346135,0
Thanks for your purchase. Visit legit.com,0,0,0.7477532520406377,0
Thanks for your purchase. Visit legit.com,0,0,0.30102429946081627,0
Thanks for your purchase. Visit legit.com,0,0,0.7269998208972958,0
suspended! Click here: http://fake.com,1,2,0.8024226232199784,1
suspended! Click here: http://fake.com,1,2,0.8810292876716179,1
click here! Click here: http://fake.com,1,2,0.9827996352079431,1
Thanks for your purchase. Visit legit.com,0,0,0.5561956595298251,0
Thanks for your purchase. Visit legit.com,0,0,0.8523434690727072,0
Thanks for your purchase. Visit legit.com,0,0,0.24206134408245975,0
click here! Click here: http://fake.com,1,2,0.9919308391441948,1
Thanks for your purchase. Visit legit.com,0,0,0.9937573450456246,0
Thanks for your purchase. Visit legit.com,0,0,0.5656421651081055,0
verify! Click here: http://fake.com,1,2,0.9986016072568329,1
click here! Click here: http://fake.com,1,2,0.8980920632018474,1
Thanks for your purchase. Visit legit.com,0,0,0.8322614408244172,0
verify! Click here: http://fake.com,1,2,0.9258115197119268,1
Thanks for your purchase. Visit legit.com,0,0,0.9735587611181611,0
Thanks for your purchase. Visit legit.com,0,0,0.9502571154934272,0
suspended! Click here: http://fake.com,1,2,0.8564186153631279,1
suspended! Click here: http://fake.com,1,2,0.9891855722592151,1
Thanks for your purchase. Visit legit.com,0,0,0.933772490725328,0
verify! Click here: http://fake.com,1,2,0.8909919328732417,1
Thanks for your purchase. Visit legit.com,0,0,0.23832953537952337,0
password! Click here: http://fake.com,1,2,0.9384210795627834,1
verify! Click here: http://fake.com,1,2,0.9344267760128226,1
Thanks for your purchase. Visit legit.com,0,0,0.2272377937429497,0
Thanks for your purchase. Visit legit.com,0,0,0.6068005789630175,0
Thanks for your purchase. Visit legit.com,0,0,0.4761299850660289,0
suspended! Click here: http://fake.com,1,2,0.8630041506429382,1
suspended! Click here: http://fake.com,1,2,0.9094840103746112,1
Thanks for your purchase. Visit legit.com,0,0,0.5435689050144432,0
Thanks for your purchase. Visit legit.com,0,0,0.1306880755000779,0
Thanks for your purchase. Visit legit.com,0,0,0.13000932807306256,0
Thanks for your purchase. Visit legit.com,0,0,0.2358684938172654,0
Thanks for your purchase. Visit legit.com,0,0,0.38229481825810174,0
Thanks for your purchase. Visit legit.com,0,0,0.4858756671684804,0
Thanks for your purchase. Visit legit.com,0,0,0.5330299238163779,0
Thanks for your purchase. Visit legit.com,0,0,0.1661574491224077,0
password! Click here: http://fake.com,1,2,0.9894176649505391,1
click here! Click here: http://fake.com,1,2,0.8313101349855712,1
Thanks for your purchase. Visit legit.com,0,0,0.4590936250032225,0
Thanks for your purchase. Visit legit.com,0,0,0.16473983633322925,0
password! Click here: http://fake.com,1,2,0.925346017337757,1
Thanks for your purchase. Visit legit.com,0,0,0.21178296456739645,0
Thanks for your purchase. Visit legit.com,0,0,0.4069397216711883,0
Thanks for your purchase. Visit legit.com,0,0,0.571786947052929,0
suspended! Click here: http://fake.com,1,2,0.9795600739393204,1
click here! Click here: http://fake.com,1,2,0.9670789156225706,1
click here! Click here: http://fake.com,1,2,0.8618053625240863,1
Thanks for your purchase. Visit legit.com,0,0,0.2956465938495469,0
urgent! Click here: http://fake.com,1,2,0.8685325327382274,1
Thanks for your purchase. Visit legit.com,0,0,0.20177946003774522,0
Thanks for your purchase. Visit legit.com,0,0,0.5325258859785912,0
Thanks for your purchase. Visit legit.com,0,0,0.8885547088133083,0
password! Click here: http://fake.com,1,2,0.973905216663466,1
Thanks for your purchase. Visit legit.com,0,0,0.4478107726005164,0
Thanks for your purchase. Visit legit.com,0,0,0.9610079833715416,0
password! Click here: http://fake.com,1,2,0.9836683321267341,1
verify! Click here: http://fake.com,1,2,0.9739460670217308,1
Thanks for your purchase. Visit legit.com,0,0,0.49061027017956593,0
Thanks for your purchase. Visit legit.com,0,0,0.305933928399073,0
urgent! Click here: http://fake.com,1,2,0.894082695208962,1
suspended! Click here: http://fake.com,1,2,0.8024194174982803,1
Thanks for your purchase. Visit legit.com,0,0,0.46372250000232307,0
Thanks for your purchase. Visit legit.com,0,0,0.34964875194615375,0
Thanks for your purchase. Visit legit.com,0,0,0.6646907353369562,0
click here! Click here: http://fake.com,1,2,0.814522170519216,1
verify! Click here: http://fake.com,1,2,0.9261855292996922,1
urgent! Click here: http://fake.com,1,2,0.8122214156937867,1
Thanks for your purchase. Visit legit.com,0,0,0.9217979082275944,0
Thanks for your purchase. Visit legit.com,0,0,0.37489375206537157,0
Thanks for your purchase. Visit legit.com,0,0,0.3966818470729524,0
urgent! Click here: http://fake.com,1,2,0.9740045054378343,1
Thanks for your purchase. Visit legit.com,0,0,0.6997388717731635,0
Thanks for your purchase. Visit legit.com,0,0,0.2750340076574143,0
suspended! Click here: http://fake.com,1,2,0.8233048094981509,1
Thanks for your purchase. Visit legit.com,0,0,0.7800948143322398,0
Thanks for your purchase. Visit legit.com,0,0,0.2883954609215251,0
Thanks for your purchase. Visit legit.com,0,0,0.4672407404935609,0
Thanks for your purchase. Visit legit.com,0,0,0.9078766239936892,0
Thanks for your purchase. Visit legit.com,0,0,0.6637295384663415,0
Thanks for your purchase. Visit legit.com,0,0,0.5062509089505977,0
Thanks for your purchase. Visit legit.com,0,0,0.6259731623951031,0
click here! Click here: http://fake.com,1,2,0.9825384746888832,1
suspended! Click here: http://fake.com,1,2,0.8026676089669026,1
Thanks for your purchase. Visit legit.com,0,0,0.6234289596646206,0
suspended! Click here: http://fake.com,1,2,0.9604687997963905,1
urgent! Click here: http://fake.com,1,2,0.9028494228565718,1
Thanks for your purchase. Visit legit.com,0,0,0.8492431330505298,0
Thanks for your purchase. Visit legit.com,0,0,0.40470203129948146,0
Thanks for your purchase. Visit legit.com,0,0,0.29096060959801706,0
Thanks for your purchase. Visit legit.com,0,0,0.953545983645355,0
urgent! Click here: http://fake.com,1,2,0.8671933288093969,1
click here! Click here: http://fake.com,1,2,0.9687011077585568,1
Thanks for your purchase. Visit legit.com,0,0,0.8255331676297377,0
verify! Click here: http://fake.com,1,2,0.9566528397579552,1
password! Click here: http://fake.com,1,2,0.9149660053711381,1
Thanks for your purchase. Visit legit.com,0,0,0.7181984067331586,0
suspended! Click here: http://fake.com,1,2,0.8101902171587327,1
Thanks for your purchase. Visit legit.com,0,0,0.3992241042310427,0
Thanks for your purchase. Visit legit.com,0,0,0.1393297517125166,0
suspended! Click here: http://fake.com,1,2,0.8447545138170414,1
Thanks for your purchase. Visit legit.com,0,0,0.6062705592441221,0
